incident_id,date,n_killed,n_deaths < 2,n_injured,n_guns_involved,,,"Guns>1, Deaths>2","Guns=1, Deaths>2","Guns=1, Deaths<=2","Guns>1, Deaths<=2",,,Occasions where number of guns>1,Occasions where number of deaths>2
272998,26/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273001,26/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273002,26/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273003,26/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273004,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273005,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273006,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273007,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273008,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273009,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273010,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273011,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273012,28/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273013,28/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273014,28/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273017,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273018,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273020,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273021,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273022,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273023,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273024,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273025,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273026,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273027,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273028,30/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273029,30/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273030,30/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273031,30/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273032,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273033,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273034,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273035,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273036,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273037,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273038,01/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273039,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273040,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273041,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273042,30/12/2014,1,TRUE,0,1,FALSE,,,,,,,,,
273045,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273058,30/12/2014,0,TRUE,1,1,FALSE,,,,,,,,,
273060,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273111,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273133,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273138,02/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273145,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273147,03/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273151,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273153,03/01/2015,0,TRUE,3,1,FALSE,,,,,,,,,
273173,03/01/2015,1,TRUE,0,2,FALSE,,,,,,,,,
273185,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273193,02/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
273198,02/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
273204,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273211,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273219,03/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
273222,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273224,02/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273226,02/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273229,27/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273231,01/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273234,02/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273238,01/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273241,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273246,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273249,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273257,03/01/2015,0,TRUE,3,1,FALSE,,,,,,,,,
273265,28/12/2014,1,TRUE,0,1,FALSE,,,,,,,,,
273270,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273275,02/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273280,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273288,01/01/2015,0,TRUE,1,2,FALSE,,,,,,,,,
273292,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273294,02/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
273298,01/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273307,02/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273316,01/01/2015,1,TRUE,1,2,FALSE,,,,,,,,,
273336,01/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273342,31/12/2014,0,TRUE,0,3,FALSE,,,,,,,,,
273349,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273353,02/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273357,03/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
273364,26/06/2014,0,TRUE,0,2,FALSE,,,,,,,,,
273367,03/01/2015,1,TRUE,2,1,FALSE,,,,,,,,,
273371,03/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
273390,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273397,04/01/2015,3,FALSE,1,1,FALSE,,,,,,,,,
273421,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273423,29/12/2014,0,TRUE,0,3,FALSE,,,,,,,,,
273431,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273440,25/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273449,04/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273488,29/01/2014,1,TRUE,0,1,FALSE,,,,,,,,,
273491,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273507,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273512,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273547,24/12/2014,0,TRUE,2,1,FALSE,,,,,,,,,
273569,04/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273576,04/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273602,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273605,01/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273615,26/11/2014,0,TRUE,1,2,FALSE,,,,,,,,,
273637,03/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273662,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
273671,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273707,04/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273713,03/01/2015,0,TRUE,0,3,FALSE,,,,,,,,,
273718,03/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273721,03/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273732,03/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273773,25/11/2014,1,TRUE,0,1,FALSE,,,,,,,,,
273784,04/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273792,04/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273800,04/01/2015,3,FALSE,0,1,FALSE,,,,,,,,,
273804,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273807,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273813,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
273815,04/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
273820,02/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
273832,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273834,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273899,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273948,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273954,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273957,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273961,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
273990,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274040,04/01/2015,0,TRUE,0,16,FALSE,,,,,,,,,
274048,03/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274062,05/01/2015,0,TRUE,2,3,FALSE,,,,,,,,,
274072,04/01/2015,2,FALSE,0,1,FALSE,,,,,,,,,
274079,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274088,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274097,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274115,02/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274131,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274138,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274140,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274143,04/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
274149,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274152,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274162,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274166,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274179,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274186,04/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274189,04/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274192,27/12/2014,0,TRUE,0,3,FALSE,,,,,,,,,
274208,04/01/2015,0,TRUE,1,2,FALSE,,,,,,,,,
274214,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274217,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274291,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274302,04/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274304,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274327,05/01/2015,0,TRUE,3,1,FALSE,,,,,,,,,
274336,28/11/2014,0,TRUE,0,2,FALSE,,,,,,,,,
274340,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274368,04/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274370,11/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
274372,24/12/2014,0,TRUE,0,2,FALSE,,,,,,,,,
274375,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274382,04/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
274386,05/01/2015,3,FALSE,0,1,FALSE,,,,,,,,,
274394,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274396,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274399,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274403,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274412,05/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274430,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274445,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274458,04/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274494,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274495,06/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274525,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274541,26/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
274547,01/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
274549,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
274555,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274560,04/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
274564,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274580,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
274588,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274657,06/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274694,05/09/2014,0,TRUE,0,1,FALSE,,,,,,,,,
274725,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274732,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274735,04/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
274742,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274744,04/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
274747,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274771,06/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
274781,06/01/2015,2,FALSE,1,1,FALSE,,,,,,,,,
274792,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274794,05/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274813,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274839,22/08/2014,0,TRUE,1,1,FALSE,,,,,,,,,
274845,03/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274849,31/12/2014,0,TRUE,1,1,FALSE,,,,,,,,,
274861,05/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274879,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274884,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274887,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274889,06/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274901,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274911,06/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274918,31/12/2014,1,TRUE,0,1,FALSE,,,,,,,,,
274950,05/01/2015,0,TRUE,0,14,FALSE,,,,,,,,,
274965,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
274967,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
274970,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274974,07/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
274976,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
274990,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275027,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275033,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275034,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275040,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275047,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275049,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275053,06/01/2015,0,TRUE,0,3,FALSE,,,,,,,,,
275056,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275058,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275109,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275120,01/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275122,26/09/2014,0,TRUE,1,1,FALSE,,,,,,,,,
275125,04/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275129,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275131,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275146,06/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
275152,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275175,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275177,07/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
275191,01/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275205,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275207,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275212,01/09/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275214,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275228,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275230,05/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275234,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275236,07/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275260,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275265,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275269,15/07/2014,0,TRUE,0,2,FALSE,,,,,,,,,
275274,06/01/2015,0,TRUE,0,3,FALSE,,,,,,,,,
275305,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275314,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275316,06/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275318,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275402,05/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
275405,08/01/2015,3,FALSE,0,1,FALSE,,,,,,,,,
275417,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275420,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275429,07/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
275469,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275491,06/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275493,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275497,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275503,07/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275526,29/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275528,20/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275539,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275542,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275551,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275559,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275565,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275584,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275600,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275601,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275609,05/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275613,30/11/2014,0,TRUE,1,2,FALSE,,,,,,,,,
275617,24/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275619,01/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
275624,28/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275627,06/01/2015,0,TRUE,0,3,FALSE,,,,,,,,,
275629,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275630,08/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275634,08/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275643,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275665,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275699,07/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
275723,01/09/2014,1,TRUE,0,1,FALSE,,,,,,,,,
275731,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275736,24/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275752,25/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
275778,07/01/2015,2,FALSE,0,1,FALSE,,,,,,,,,
275791,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275793,05/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275798,07/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275800,04/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275820,08/01/2015,0,TRUE,1,2,FALSE,,,,,,,,,
275839,31/12/2014,0,TRUE,1,1,FALSE,,,,,,,,,
275851,09/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275856,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275861,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275863,08/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
275865,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275867,05/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275872,08/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275875,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275877,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275879,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275882,07/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
275885,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275887,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275890,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275907,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275928,09/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
275935,09/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275979,07/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
275984,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275991,08/01/2015,0,TRUE,0,4,FALSE,,,,,,,,,
275993,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
275999,09/01/2015,0,TRUE,1,2,FALSE,,,,,,,,,
276015,07/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276020,06/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276035,07/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276046,09/01/2015,0,TRUE,2,1,FALSE,,,,,,,,,
276106,26/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
276129,09/01/2015,2,FALSE,0,1,FALSE,,,,,,,,,
276157,09/01/2015,0,TRUE,1,2,FALSE,,,,,,,,,
276182,08/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276184,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276197,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276210,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276228,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276230,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276237,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276238,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276241,04/01/2015,0,TRUE,0,3,FALSE,,,,,,,,,
276245,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276246,11/11/2014,0,TRUE,0,1,FALSE,,,,,,,,,
276249,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276250,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276253,03/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276261,27/09/2014,1,TRUE,0,1,FALSE,,,,,,,,,
276280,09/01/2015,1,TRUE,0,2,FALSE,,,,,,,,,
276283,02/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276286,09/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276290,08/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276297,21/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
276302,08/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
276330,08/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276334,09/01/2015,2,FALSE,0,2,FALSE,,,,,,,,,
276356,10/01/2015,0,TRUE,1,2,FALSE,,,,,,,,,
276365,09/01/2015,1,TRUE,1,1,FALSE,,,,,,,,,
276385,09/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276387,08/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276394,06/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
276423,10/01/2015,1,TRUE,1,2,FALSE,,,,,,,,,
276435,10/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276438,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276440,06/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276445,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276456,09/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276481,02/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
276487,10/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276491,10/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
276496,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276498,11/07/2014,0,TRUE,0,3,FALSE,,,,,,,,,
276509,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276518,10/01/2015,0,TRUE,1,2,FALSE,,,,,,,,,
276551,04/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276553,10/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276555,08/01/2015,0,TRUE,0,2,FALSE,,,,,,,,,
276571,09/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276576,03/01/2015,0,TRUE,0,52,FALSE,,,,,,,,,
276609,07/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276613,10/01/2015,3,FALSE,1,5,TRUE,,,,,,,,,
276633,10/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276659,09/01/2015,0,TRUE,3,1,FALSE,,,,,,,,,
276676,09/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276691,31/12/2014,0,TRUE,0,1,FALSE,,,,,,,,,
276694,10/01/2015,2,FALSE,0,1,FALSE,,,,,,,,,
276697,08/01/2015,0,TRUE,0,15,FALSE,,,,,,,,,
276707,03/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276710,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276733,09/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276743,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276745,09/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276747,08/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276776,11/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276779,11/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276784,10/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276791,11/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276804,10/01/2015,0,TRUE,1,1,FALSE,,,,,,,,,
276829,10/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276839,09/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276864,11/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276881,10/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276887,10/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276892,11/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276906,11/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276911,09/01/2015,1,TRUE,0,1,FALSE,,,,,,,,,
276913,10/01/2015,0,TRUE,0,1,FALSE,,,,,,,,,
276919,11/01/2015,0,TRUE,0,3,FALSE,,,,,,,,,
